,Match_Id,cum_run_conceded,cum_ball_thrown,cum_wicket,Player_Id
4861,729300,127,111,2.0,356
4930,729312,150,125,3.0,356
4963,729318,174,149,4.0,356
5011,733978,188,173,6.0,356
5092,733992,211,197,8.0,356
5153,734002,234,209,9.0,356
5208,734012,266,233,9.0,356
5278,734024,308,257,11.0,356
5310,734030,350,281,11.0,356
5358,734038,380,305,12.0,356
5392,734044,405,329,14.0,356
5415,734048,427,353,15.0,356
5527,829722,471,377,15.0,356
5576,829730,521,401,15.0,356
5768,829764,544,419,15.0,356
6018,829808,551,425,15.0,356
6057,829814,569,437,15.0,356
6347,980940,581,449,16.0,356
6771,981010,616,473,17.0,356
3891,598004,0,0,0.0,357
3927,598007,13,20,0.0,357
3972,598011,33,46,0.0,357
4030,598016,81,71,0.0,357
4120,598024,113,96,0.0,357
4235,598034,152,122,0.0,357
4282,598038,178,146,2.0,357
4330,598042,205,170,2.0,357
4354,598044,234,194,4.0,357
4433,598051,255,212,5.0,357
4483,598055,282,230,8.0,357
4542,598060,295,254,10.0,357
4603,598065,303,278,12.0,357
4639,598068,346,302,13.0,357
4722,598075,369,326,15.0,357
4747,598077,409,350,15.0,357
4758,598078,432,368,15.0,357
4793,729288,451,392,17.0,357
4838,729296,498,416,17.0,357
4862,729300,527,440,18.0,357
4931,729312,553,464,20.0,357
4964,729318,575,484,22.0,357
5012,733978,594,508,24.0,357
5093,733992,631,532,24.0,357
5117,733996,668,556,26.0,357
5154,734002,693,580,27.0,357
5209,734012,726,598,27.0,357
5393,734044,752,622,27.0,357
5416,734048,779,641,29.0,357
5436,734052,810,665,31.0,357
5449,734054,854,689,32.0,357
5479,829714,895,713,34.0,357
5528,829722,929,737,36.0,357
5577,829730,952,761,38.0,357
5628,829738,994,785,38.0,357
5673,829746,1035,808,39.0,357
5745,829758,1074,835,41.0,357
5769,829764,1114,859,41.0,357
5855,829780,1153,883,43.0,357
5913,829790,1194,907,44.0,357
6171,980910,1237,931,44.0,357
6216,980918,1272,955,45.0,357
6382,980946,1300,973,45.0,357
3371,548342,0,0,0.0,358
4189,598030,24,12,0.0,358
4214,598032,59,29,0.0,358
4305,598040,85,53,1.0,358
4340,598043,101,59,1.0,358
4617,598066,113,65,2.0,358
4215,598032,0,0,0.0,359
4618,598066,33,12,0.0,359
4850,729298,50,24,1.0,359
4874,729302,73,48,3.0,359
4910,729308,95,72,4.0,359
4954,729316,116,96,4.0,359
5003,733976,138,114,4.0,359
5060,733986,158,126,4.0,359
5094,733992,184,144,4.0,359
5140,734000,225,168,4.0,359
5187,734008,259,192,5.0,359
5304,734028,277,210,5.0,359
5427,734050,308,234,6.0,359
5437,734052,333,252,6.0,359
5470,829712,368,276,7.0,359
5494,829716,398,300,8.0,359
5605,829734,424,318,9.0,359
5641,829740,446,336,10.0,359
5701,829750,458,348,10.0,359
5746,829758,479,372,11.0,359
5802,829770,496,384,12.0,359
5880,829784,514,396,13.0,359
6012,829806,542,420,15.0,359
6058,829814,569,444,17.0,359
4246,598035,0,0,0.0,362
4271,598037,31,18,0.0,362
4414,598049,48,36,0.0,362
4494,598056,58,54,2.0,362
4555,598061,91,66,2.0,362
4604,598065,113,90,6.0,362
4663,598070,128,102,6.0,362
4710,598074,132,108,6.0,362
4735,598076,141,114,6.0,362
4805,729290,168,134,8.0,362
4863,729300,187,146,8.0,362
4901,729306,209,158,9.0,362
4992,729322,243,176,10.0,362
5037,733982,263,188,11.0,362
5261,734020,288,200,11.0,362
5293,734026,295,206,11.0,362
5337,734034,314,212,11.0,362
5507,829718,325,218,11.0,362
5542,829724,332,224,11.0,362
4306,598040,0,0,0.0,363
4341,598043,38,24,0.0,363
4543,598060,73,48,1.0,363
4806,729290,101,71,2.0,363
4839,729296,126,95,4.0,363
4919,729310,151,113,5.0,363
4980,729320,169,137,7.0,363
5027,733980,197,161,8.0,363
5109,733994,236,185,9.0,363
5164,734004,264,209,9.0,363
6300,980932,307,233,11.0,363
6328,980936,333,251,12.0,363
6362,980942,346,269,15.0,363
6457,980958,399,293,16.0,363
4042,598017,0,0,0.0,364
4132,598025,13,12,0.0,364
4155,598027,21,32,0.0,364
4201,598031,34,50,0.0,364
4247,598035,53,62,0.0,364
4294,598039,86,86,2.0,364
4342,598043,109,110,3.0,364
4377,598046,130,134,6.0,364
4434,598051,161,158,8.0,364
4495,598056,181,182,8.0,364
4579,598063,209,206,10.0,364
4627,598067,230,230,11.0,364
4698,598073,252,254,13.0,364
4723,598075,266,260,14.0,364
4759,598078,298,282,16.0,364
4794,729288,324,306,17.0,364
4851,729298,359,323,17.0,364
4875,729302,376,341,18.0,364
4911,729308,389,353,19.0,364
4955,729316,403,377,23.0,364
5004,733976,430,401,25.0,364
5061,733986,452,419,28.0,364
5095,733992,503,443,29.0,364
5141,734000,541,467,31.0,364
5188,734008,567,491,32.0,364
5246,734018,598,515,35.0,364
5305,734028,611,527,35.0,364
5338,734034,639,545,35.0,364
5372,734040,672,563,35.0,364
5428,734050,688,581,36.0,364
5438,734052,730,605,39.0,364
5471,829712,776,629,40.0,364
5495,829716,809,653,41.0,364
5568,829728,845,677,43.0,364
5606,829734,867,701,44.0,364
5642,829740,910,725,45.0,364
5702,829750,943,749,45.0,364
5747,829758,982,773,45.0,364
5803,829770,992,791,46.0,364
5846,829778,1016,809,47.0,364
5881,829784,1074,833,47.0,364
5940,829794,1103,857,48.0,364
5990,829802,1122,869,48.0,364
6013,829806,1147,893,51.0,364
6104,829822,1164,905,51.0,364
6126,829826,1197,923,52.0,364
6139,829828,1219,947,53.0,364
6172,980910,1257,971,54.0,364
6217,980918,1281,987,54.0,364
6253,980924,1291,999,54.0,364
6289,980930,1314,1023,57.0,364
6348,980940,1343,1042,57.0,364
6383,980946,1363,1060,58.0,364
6468,980960,1401,1084,61.0,364
6518,980968,1433,1108,64.0,364
6565,980976,1472,1132,64.0,364
6600,980982,1493,1156,64.0,364
6646,980990,1526,1174,64.0,364
6688,980996,1552,1198,66.0,364
6734,981004,1592,1220,66.0,364
6772,981010,1625,1238,66.0,364
4520,598058,0,0,0.0,366
4544,598060,23,24,1.0,366
5294,734026,28,30,1.0,366
5339,734034,54,54,2.0,366
5385,734042,89,78,2.0,366
5496,829716,111,84,2.0,366
5967,829798,122,90,2.0,366
6184,980912,142,114,3.0,366
6267,980926,173,138,4.0,366
6458,980958,201,156,4.0,366
6556,980974,234,180,4.0,366
4224,598033,0,0,0.0,367
4424,598050,23,24,3.0,367
4556,598061,59,48,3.0,367
4677,598071,80,72,6.0,367
4864,729300,119,96,8.0,367
4932,729312,145,120,9.0,367
4965,729318,166,144,12.0,367
5013,733978,181,162,15.0,367
5096,733992,210,181,17.0,367
5118,733996,247,205,18.0,367
5155,734002,272,229,21.0,367
5210,734012,304,253,21.0,367
5279,734024,369,277,22.0,367
5311,734030,404,301,25.0,367
5439,734052,441,319,25.0,367
5480,829714,473,337,26.0,367
5529,829722,492,361,27.0,367
5578,829730,504,385,28.0,367
5629,829738,534,409,29.0,367
5674,829746,559,433,33.0,367
5748,829758,584,457,34.0,367
5770,829764,616,481,34.0,367
5810,829772,651,505,35.0,367
5856,829780,661,523,35.0,367
5914,829790,685,541,35.0,367
5953,829796,726,565,37.0,367
5999,829804,761,589,37.0,367
6019,829808,794,613,37.0,367
6059,829814,814,625,38.0,367
6173,980910,823,637,39.0,367
6218,980918,844,655,40.0,367
6254,980924,850,667,41.0,367
6290,980930,873,691,43.0,367
6349,980940,894,703,43.0,367
6384,980946,924,727,44.0,367
6469,980960,944,751,45.0,367
6519,980968,975,775,46.0,367
6566,980976,1000,799,46.0,367
6601,980982,1036,823,47.0,367
6647,980990,1085,847,49.0,367
6689,980996,1096,871,51.0,367
6735,981004,1131,895,52.0,367
6773,981010,1160,913,53.0,367
4016,598015,0,0,0.0,368
4225,598033,8,12,0.0,368
4471,598054,47,36,0.0,368
4532,598059,70,59,1.0,368
4628,598067,106,83,2.0,368
4689,598072,143,107,2.0,368
5086,733990,170,131,4.0,368
5132,733998,199,149,4.0,368
5198,734010,204,155,5.0,368
5234,734016,241,179,6.0,368
5348,734036,275,197,6.0,368
6666,980992,0,0,0.0,369
6736,981004,4,4,2.0,369
4472,598054,0,0,0.0,370
4640,598068,30,24,0.0,370
4664,598070,68,48,1.0,370
4807,729290,88,66,1.0,370
4840,729296,111,90,1.0,370
4876,729302,137,114,1.0,370
4920,729310,164,138,2.0,370
4981,729320,184,162,6.0,370
5028,733980,215,186,8.0,370
5049,733984,240,210,10.0,370
5110,733994,266,234,13.0,370
5165,734004,287,258,14.0,370
5189,734008,325,282,15.0,370
5235,734016,359,306,15.0,370
5359,734038,383,324,16.0,370
5405,734046,419,348,16.0,370
5481,829714,444,360,16.0,370
5518,829720,459,378,16.0,370
5552,829726,477,396,17.0,370
5593,829732,502,414,18.0,370
5643,829740,523,438,20.0,370
5675,829746,559,462,21.0,370
5726,829754,579,480,22.0,370
5791,829768,615,504,22.0,370
5931,829792,654,522,22.0,370
5991,829802,686,546,23.0,370
6209,980916,710,564,23.0,370
6241,980922,743,588,25.0,370
6315,980934,755,600,27.0,370
6363,980942,772,612,27.0,370
6414,980950,796,630,28.0,370
6594,980980,813,636,28.0,370
6667,980992,828,648,28.0,370
4678,598071,0,0,0.0,371
4829,729294,29,24,1.0,371
5472,829712,56,48,3.0,371
5519,829720,86,72,6.0,371
5579,829730,128,96,6.0,371
5619,829736,142,114,6.0,371
5665,829744,168,138,7.0,371
5713,829752,198,162,8.0,371
5758,829762,234,186,9.0,371
5811,829772,264,207,9.0,371
5870,829782,284,231,13.0,371
5905,829788,322,255,14.0,371
5968,829798,352,279,16.0,371
6161,980908,377,303,18.0,371
6640,980988,409,327,18.0,371
6726,981002,434,351,20.0,371
6760,981008,455,369,20.0,371
4771,729284,0,0,0.0,372
4912,729308,33,18,0.0,372
4945,729314,56,30,0.0,372
4993,729322,72,42,1.0,372
5014,733978,90,48,3.0,372
5142,734000,107,60,4.0,372
5179,734006,118,66,4.0,372
5406,734046,135,78,4.0,372
5429,734050,149,90,4.0,372
5462,829710,184,108,4.0,372
5553,829726,205,120,5.0,372
4795,729288,0,0,0.0,374
4841,729296,34,24,1.0,374
4865,729300,56,48,2.0,374
4933,729312,76,72,4.0,374
4966,729318,92,96,6.0,374
5015,733978,103,108,6.0,374
5097,733992,143,132,6.0,374
5119,733996,171,156,6.0,374
5156,734002,193,180,7.0,374
5211,734012,213,204,7.0,374
5280,734024,253,228,7.0,374
5312,734030,271,252,8.0,374
5360,734038,298,276,9.0,374
5394,734044,322,300,12.0,374
5417,734048,350,324,14.0,374
5440,734052,361,348,16.0,374
5450,734054,384,372,17.0,374
5482,829714,405,396,17.0,374
5530,829722,439,420,18.0,374
5580,829730,469,444,20.0,374
5630,829738,497,467,21.0,374
5676,829746,519,479,21.0,374
5749,829758,549,503,23.0,374
5771,829764,584,527,24.0,374
5812,829772,609,551,26.0,374
5857,829780,632,568,26.0,374
5915,829790,656,586,26.0,374
5954,829796,706,610,27.0,374
6000,829804,739,634,28.0,374
6020,829808,758,646,28.0,374
6060,829814,769,658,30.0,374
6174,980910,797,676,30.0,374
6219,980918,814,688,30.0,374
6255,980924,839,706,31.0,374
6291,980930,865,724,31.0,374
6350,980940,884,742,33.0,374
6385,980946,895,753,33.0,374
6470,980960,936,777,34.0,374
6520,980968,957,801,38.0,374
6567,980976,981,825,38.0,374
6602,980982,1013,849,38.0,374
6648,980990,1040,873,39.0,374
6690,980996,1070,897,40.0,374
6737,981004,1096,921,41.0,374
6774,981010,1142,939,42.0,374
3892,598004,0,0,0.0,375
4178,598029,32,24,0.0,375
4816,729292,67,45,0.0,375
5016,733978,81,57,0.0,375
5071,733988,106,81,0.0,375
5143,734000,128,105,2.0,375
5180,734006,161,129,2.0,375
5223,734014,185,153,2.0,375
5271,734022,208,171,2.0,375
5313,734030,231,189,2.0,375
5349,734036,262,213,4.0,375
5407,734046,298,237,4.0,375
5430,734050,328,261,5.0,375
5463,829710,368,283,5.0,375
5651,829742,406,301,6.0,375
5714,829752,445,324,7.0,375
5974,829800,500,348,8.0,375
6149,980906,552,372,8.0,375
6192,980914,582,390,8.0,375
6242,980922,614,414,8.0,375
6275,980928,646,438,10.0,375
6301,980932,665,456,10.0,375
6338,980938,696,480,13.0,375
6386,980946,738,504,13.0,375
6423,980952,764,528,16.0,375
6479,980962,798,552,16.0,375
6576,980978,827,576,19.0,375
6626,980986,862,600,19.0,375
6649,980990,890,624,19.0,375
6701,980998,903,636,19.0,375
6786,981012,916,660,22.0,375
4781,729286,0,0,0.0,376
4830,729294,22,12,0.0,376
4852,729298,48,24,0.0,376
5395,734044,77,48,1.0,376
2132,501203,0,0,0.0,377
2230,501211,30,24,1.0,377
2292,501216,63,48,2.0,377
2340,501220,95,72,3.0,377
2488,501233,133,90,3.0,377
4877,729302,166,114,4.0,377
4921,729310,193,138,4.0,377
5050,733984,209,156,4.0,377
5483,829714,242,174,4.0,377
5520,829720,278,198,6.0,377
5554,829726,314,222,6.0,377
5594,829732,360,246,7.0,377
5792,829768,390,270,7.0,377
5824,829774,422,294,9.0,377
5871,829782,458,318,10.0,377
6193,980914,489,342,10.0,377
6243,980922,532,366,10.0,377
6276,980928,563,390,10.0,377
6302,980932,587,414,13.0,377
6339,980938,612,438,13.0,377
6387,980946,633,456,13.0,377
6424,980952,661,480,15.0,377
6480,980962,699,504,17.0,377
6577,980978,734,528,17.0,377
6627,980986,769,552,17.0,377
6650,980990,796,576,18.0,377
4782,729286,0,0,0.0,378
4817,729292,33,24,1.0,378
4888,729304,54,48,3.0,378
4922,729310,87,72,5.0,378
4967,729318,116,96,7.0,378
5038,733982,131,120,7.0,378
5072,733988,152,144,9.0,378
5120,733996,181,168,9.0,378
5166,734004,224,192,11.0,378
5199,734010,257,210,11.0,378
5247,734018,283,234,13.0,378
5295,734026,306,258,13.0,378
5327,734032,337,280,13.0,378
5373,734040,369,304,14.0,378
5703,829750,402,322,14.0,378
5727,829754,426,346,15.0,378
5759,829762,448,370,18.0,378
5833,829776,468,394,21.0,378
5882,829784,483,406,22.0,378
5916,829790,507,430,25.0,378
5975,829800,522,454,29.0,378
6021,829808,563,478,30.0,378
6046,829812,583,490,31.0,378
6079,829818,609,508,32.0,378
6115,829824,644,532,32.0,378
6127,829826,666,556,33.0,378
5121,733996,0,0,0.0,381
5212,734012,26,24,2.0,381
5281,734024,57,48,3.0,381
5314,734030,89,72,3.0,381
5677,829746,121,96,3.0,381
4236,598034,0,0,0.0,382
4783,729286,34,24,0.0,382
4818,729292,52,48,1.0,382
4889,729304,69,72,3.0,382
4923,729310,95,96,4.0,382
4968,729318,112,114,5.0,382
5039,733982,135,138,7.0,382
5073,733988,165,162,7.0,382
5122,733996,195,186,8.0,382
5167,734004,218,210,10.0,382
5200,734010,242,234,11.0,382
5248,734018,287,258,12.0,382
5296,734026,314,282,12.0,382
5328,734032,346,306,12.0,382
5374,734040,396,330,12.0,382
5508,829718,420,354,12.0,382
5543,829724,448,378,13.0,382
5652,829742,476,402,15.0,382
5704,829750,504,426,17.0,382
5728,829754,544,450,20.0,382
5834,829776,569,469,22.0,382
5883,829784,591,481,23.0,382
5917,829790,627,505,24.0,382
5976,829800,651,521,25.0,382
6022,829808,702,545,27.0,382
6047,829812,727,557,29.0,382
6080,829818,761,569,29.0,382
6116,829824,787,587,31.0,382
6128,829826,807,611,33.0,382
6185,980912,835,635,35.0,382
6268,980926,878,659,37.0,382
6364,980942,901,672,37.0,382
6495,980964,934,696,38.0,382
6557,980974,961,720,40.0,382
6603,980982,999,744,41.0,382
6628,980986,1029,768,42.0,382
6668,980992,1045,792,43.0,382
6716,981000,1064,816,46.0,382
6738,981004,1102,840,47.0,382
6813,981016,1127,858,51.0,382
6827,981018,1159,882,54.0,382
6861,981024,1201,906,55.0,382
5224,734014,0,0,0.0,383
5236,734016,0,0,0.0,385
6691,980996,31,24,1.0,385
6836,981020,42,31,1.0,385
6850,981022,56,49,2.0,385
6862,981024,76,67,4.0,385
5133,733998,0,0,0.0,386
5201,734010,7,6,0.0,386
5237,734016,55,30,0.0,386
5282,734024,80,54,2.0,386
5350,734036,102,78,5.0,386
5396,734044,139,102,8.0,386
5473,829712,171,125,9.0,386
5521,829720,198,149,10.0,386
5581,829730,226,173,14.0,386
5620,829736,269,197,17.0,386
5666,829744,304,221,18.0,386
5715,829752,334,245,19.0,386
5760,829762,356,269,22.0,386
5786,829766,376,281,22.0,386
5813,829772,422,305,24.0,386
5906,829788,458,323,24.0,386
6340,980938,485,338,24.0,386
6415,980950,514,362,24.0,386
6531,980970,538,386,27.0,386
6702,980998,564,410,29.0,386
5283,734024,0,0,0.0,387
5315,734030,36,24,3.0,387
5361,734038,69,48,4.0,387
5955,829796,126,72,4.0,387
6001,829804,161,96,5.0,387
6023,829808,201,120,7.0,387
6061,829814,210,132,8.0,387
5272,734022,0,0,0.0,388
5316,734030,25,24,2.0,388
5351,734036,57,48,4.0,388
5408,734046,77,66,5.0,388
5555,829726,113,84,6.0,388
6150,980906,136,97,7.0,388
3020,548312,0,0,0.0,389
3543,548358,36,18,0.0,389
3718,548373,67,45,0.0,389
5352,734036,104,63,0.0,389
5941,829794,136,87,2.0,389
5051,733984,0,0,0.0,390
5168,734004,18,12,0.0,390
5362,734038,35,30,1.0,390
5678,829746,59,54,2.0,390
4202,598031,0,0,0.0,391
4248,598035,30,24,0.0,391
4496,598056,61,48,0.0,391
4580,598063,89,66,0.0,391
4629,598067,109,90,2.0,391
4699,598073,148,114,2.0,391
5386,734042,168,120,2.0,391
6449,980956,203,138,3.0,391
6752,981006,238,162,3.0,391
6797,981014,252,174,3.0,391
6837,981020,273,192,3.0,391
5363,734038,0,0,0.0,392
5397,734044,16,24,2.0,392
5418,734048,38,48,4.0,392
5441,734052,78,72,7.0,392
5451,734054,110,96,7.0,392
5484,829714,164,120,11.0,392
5750,829758,207,144,11.0,392
5858,829780,250,168,11.0,392
5918,829790,280,192,12.0,392
5522,829720,0,0,0.0,394
5556,829726,20,24,0.0,394
5595,829732,23,30,0.0,394
5644,829740,34,42,0.0,394
5679,829746,56,54,0.0,394
5729,829754,91,72,1.0,394
5932,829792,95,73,1.0,394
6316,980934,129,91,1.0,394
6351,980940,151,109,2.0,394
6641,980988,181,133,2.0,394
6761,981008,186,139,2.0,394
6798,981014,202,151,2.0,394
6838,981020,218,163,4.0,394
789,392195,0,0,0.0,395
1299,392236,35,24,2.0,395
5485,829714,47,30,2.0,395
5531,829722,70,54,5.0,395
5582,829730,111,78,7.0,395
5631,829738,144,102,9.0,395
5680,829746,181,126,9.0,395
5751,829758,222,150,10.0,395
5772,829764,262,174,11.0,395
5814,829772,289,198,12.0,395
5859,829780,313,216,12.0,395
5919,829790,343,240,13.0,395
5956,829796,368,264,13.0,395
6002,829804,424,287,15.0,395
6024,829808,461,311,15.0,395
6062,829814,482,323,17.0,395
6604,980982,512,340,17.0,395
6692,980996,527,358,17.0,395
6799,981014,0,0,0.0,396
5509,829718,0,0,0.0,397
5544,829724,36,18,0.0,397
5532,829722,0,0,0.0,398
5557,829726,41,24,1.0,398
5607,829734,72,48,1.0,398
5738,829756,105,60,1.0,398
5825,829774,130,84,2.0,398
5860,829780,169,108,3.0,398
5907,829788,202,132,4.0,398
5942,829794,226,150,5.0,398
5977,829800,247,174,6.0,398
6036,829810,282,192,6.0,398
6092,829820,305,204,7.0,398
6105,829822,319,222,9.0,398
6194,980914,337,234,10.0,398
5569,829728,0,0,0.0,399
5847,829778,31,23,1.0,399
5653,829742,0,0,0.0,400
5716,829752,37,18,0.0,400
5908,829788,51,30,0.0,400
5943,829794,64,42,1.0,400
5978,829800,68,48,1.0,400
6037,829810,119,66,1.0,400
6093,829820,129,72,1.0,400
6140,829828,140,78,1.0,400
6151,980906,176,102,1.0,400
6195,980914,188,106,1.0,400
6244,980922,210,118,2.0,400
6277,980928,226,130,2.0,400
6303,980932,255,148,2.0,400
6341,980938,273,160,2.0,400
6425,980952,280,166,3.0,400
6481,980962,295,178,4.0,400
6578,980978,309,190,4.0,400
6787,981012,319,196,4.0,400
5654,829742,0,0,0.0,401
5705,829750,33,24,4.0,401
5730,829754,79,48,5.0,401
5761,829762,106,72,5.0,401
5835,829776,124,92,7.0,401
5884,829784,144,104,8.0,401
5920,829790,173,128,10.0,401
5979,829800,177,134,10.0,401
6025,829808,215,158,10.0,401
6048,829812,232,170,11.0,401
6081,829818,252,182,13.0,401
6117,829824,291,206,13.0,401
6129,829826,323,230,15.0,401
6269,980926,353,254,16.0,401
5655,829742,0,0,0.0,403
5717,829752,43,24,1.0,403
5739,829756,81,48,3.0,403
5826,829774,101,72,6.0,403
5861,829780,132,96,9.0,403
5909,829788,157,120,9.0,403
5944,829794,194,144,9.0,403
5980,829800,228,168,10.0,403
6038,829810,268,192,10.0,403
6094,829820,299,216,11.0,403
6106,829822,315,240,14.0,403
6141,829828,361,258,15.0,403
6152,980906,386,282,18.0,403
6196,980914,413,300,18.0,403
6245,980922,438,324,20.0,403
6278,980928,459,348,24.0,403
6304,980932,492,369,24.0,403
6342,980938,538,393,25.0,403
6388,980946,569,417,27.0,403
6426,980952,601,441,29.0,403
6482,980962,634,465,30.0,403
6579,980978,661,489,31.0,403
6629,980986,699,513,32.0,403
6651,980990,734,537,33.0,403
6703,980998,758,555,35.0,403
6788,981012,784,579,35.0,403
5474,829712,0,0,0.0,404
5583,829730,18,18,1.0,404
5621,829736,42,36,1.0,404
5667,829744,62,48,1.0,404
5718,829752,80,66,3.0,404
5762,829762,87,78,4.0,404
5306,734028,0,0,0.0,405
5570,829728,29,24,1.0,405
5804,829770,83,48,2.0,405
5836,829776,108,72,2.0,405
5815,829772,0,0,0.0,406
6162,980908,0,0,0.0,408
6220,980918,9,12,0.0,408
6270,980926,42,36,0.0,408
6450,980956,60,48,1.0,408
6532,980970,107,72,4.0,408
6568,980976,124,84,4.0,408
6762,981008,144,96,4.0,408
6814,981016,171,120,6.0,408
6175,980910,0,0,0.0,409
6471,980960,27,12,1.0,409
6521,980968,50,36,1.0,409
6569,980976,76,54,1.0,409
6605,980982,116,78,4.0,409
6652,980990,151,96,4.0,409
6693,980996,166,120,8.0,409
6163,980908,0,0,0.0,411
6800,981014,7,6,0.0,411
6176,980910,0,0,0.0,412
6221,980918,35,24,1.0,412
6256,980924,62,39,1.0,412
6292,980930,93,63,1.0,412
6389,980946,111,87,3.0,412
6246,980922,0,0,0.0,413
6305,980932,20,24,1.0,413
6343,980938,47,48,3.0,413
6390,980946,72,72,3.0,413
6427,980952,92,84,3.0,413
6483,980962,113,96,3.0,413
6580,980978,141,108,3.0,413
6630,980986,146,114,3.0,413
6653,980990,161,138,4.0,413
6704,980998,193,162,4.0,413
6789,981012,208,175,6.0,413
6257,980924,0,0,0.0,416
6293,980930,38,24,1.0,416
6352,980940,70,42,1.0,416
6739,981004,104,60,1.0,416
6775,981010,152,78,2.0,416
6153,980906,0,0,0.0,418
6210,980916,16,24,1.0,418
6258,980924,47,48,3.0,418
6329,980936,83,72,6.0,418
6378,980944,112,84,6.0,418
6400,980948,144,108,7.0,418
6438,980954,150,114,7.0,418
6484,980962,172,132,7.0,418
6533,980970,197,147,7.0,418
6679,980994,228,165,7.0,418
5510,829718,0,0,0.0,422
6472,980960,28,12,1.0,422
6570,980976,43,30,1.0,422
6606,980982,80,54,2.0,422
6654,980990,96,72,4.0,422
6740,981004,132,96,4.0,422
6522,980968,0,0,0.0,424
5969,829798,0,0,0.0,425
6014,829806,19,24,1.0,425
6082,829818,27,36,2.0,425
6222,980918,29,42,2.0,425
6534,980970,52,66,3.0,425
6642,980988,77,90,3.0,425
6763,981008,109,114,4.0,425
6815,981016,146,138,4.0,425
6074,829816,0,0,0.0,429
6233,980920,35,18,0.0,429
6279,980928,66,42,0.0,429
6317,980934,94,66,3.0,429
6353,980940,130,90,4.0,429
6459,980958,163,114,4.0,429
6545,980972,199,138,5.0,429
6581,980978,220,156,6.0,429
6617,980984,238,177,8.0,429
6643,980988,264,201,9.0,429
6764,981008,285,213,9.0,429
6801,981014,319,237,11.0,429
6839,981020,350,261,12.0,429
6851,981022,379,279,13.0,429
6863,981024,407,297,13.0,429
